bad_ar,gender,education,marital_status,age_decile,outstanding_balance,pay_this_month,no_activity_this_month,last_payment_portion,num_recent_payments,credit_limit
0,male,2-university,married,40,1.45349,0,0,0.05128238417646333,6,1.5
1,male,4-graduate school,married,30,0.0084,0,0,1.0,4,2.6
0,male,4-graduate school,married,30,0.0,1,0,0.0,0,3.5
1,female,2-university,married,30,0.0,1,0,1.075254746923548,6,2.8
0,male,2-university,married,40,0.99397,0,0,0.047831805976801575,6,3.1
0,female,2-university,single,20,0.1711,0,0,0.1754180797567536,6,1.4
0,male,4-graduate school,married,50,0.13,0,0,1.0,1,3.6
0,female,4-graduate school,single,20,1.32428,0,0,0.06939384476596926,6,1.4
0,male,4-graduate school,single,30,0.38308,0,0,0.05865941434365695,4,1.0
0,female,2-university,single,20,0.0,0,1,1.0,2,0.5
0,female,2-university,married,30,1.00699,0,0,0.037707049578834306,6,2.1
0,female,2-university,single,20,1.16291,2,0,0.03316448991077784,4,1.2
0,male,4-graduate school,single,20,1.51129,0,0,0.039560024191109766,6,2.4
0,female,1-high school,divorced,40,0.39834,0,0,0.05114984015674951,6,0.6
1,male,4-graduate school,single,40,0.0,0,0,1.0033589251439539,4,1.5
0,male,2-university,married,40,0.26105,0,0,0.06144786976099757,6,0.3
1,female,4-graduate school,single,20,1.52932,2,0,0.04575514287805949,4,1.6
0,male,4-graduate school,married,50,0.01168,0,1,1.0,4,2.0
0,female,2-university,married,20,0.20476,0,0,0.28046557285093254,1,1.2
0,male,4-graduate school,married,30,5.06737,1,0,0.0006606281862605598,6,5.0
0,female,4-graduate school,single,20,0.44203,0,0,0.18132383572098643,6,3.2
0,male,4-graduate school,single,30,1.58382,0,0,0.05693269416895346,6,2.8
1,female,4-graduate school,single,20,0.29332,1,0,0.08794026943677974,5,0.6
0,female,4-graduate school,married,30,0.0019,0,0,1.0,2,2.0
0,female,4-graduate school,married,30,0.0,1,0,1.0,4,2.3
1,female,2-university,single,20,0.13668,1,0,0.08100494861058241,5,2.3
0,female,1-high school,married,40,0.0,0,1,1.002587661728858,6,4.8
0,female,1-high school,married,30,0.175,0,0,1.0,2,0.5
0,female,4-graduate school,single,30,0.0,0,1,1.1793196362411587,4,2.0
0,female,4-graduate school,single,30,0.12811,0,0,0.12298610257040954,5,0.5
0,male,2-university,married,40,0.40709,0,0,0.08430124512172459,6,0.5
1,female,4-graduate school,single,30,0.0,1,0,0.0,0,2.6
0,male,4-graduate school,single,20,0.23765,2,0,0.05691735599908932,5,0.3
0,female,4-graduate school,single,20,1.6159,0,0,0.048271819807534734,6,4.4
0,female,2-university,single,30,0.07442,0,0,1.0,5,2.3
1,male,2-university,married,30,1.00478,2,0,0.04248328990597032,4,2.0
0,female,2-university,married,30,1.82586,0,0,0.05051346941661994,6,4.9
0,female,2-university,married,30,0.11262,0,0,0.0,0,0.8
1,female,1-high school,single,40,0.06551,2,0,0.24832381425378694,5,0.2
1,female,4-graduate school,single,30,0.0,0,0,1.0,5,1.7
0,male,4-graduate school,single,20,0.66519,0,0,0.05252713902182794,6,0.7
0,female,2-university,single,30,2.06601,0,0,0.033718094253312805,6,2.1
0,female,2-university,single,20,0.88694,0,0,0.04461049461885909,6,0.9
1,female,4-graduate school,single,20,2.9186,0,0,0.04335695571303809,6,3.9
0,female,4-graduate school,single,20,0.45623,0,0,0.05046732745220744,6,1.1
0,female,4-graduate school,married,30,1.53338,0,0,0.039595780231704986,6,5.8
0,male,1-high school,married,50,0.03195,0,0,0.708898055391868,3,3.6
1,female,2-university,married,30,2.24752,1,0,0.04291182478243705,4,2.7
0,female,4-graduate school,single,20,0.14072,0,0,1.0,3,0.6
0,male,1-high school,married,30,0.59507,0,0,0.03680058880942095,6,1.1
0,female,4-graduate school,married,20,0.48544,0,0,0.049770062312118016,6,0.5
1,female,4-graduate school,single,20,0.73812,0,0,0.043831279594983695,6,0.8
0,male,2-university,single,20,0.0,0,0,1.0,6,0.5
0,male,4-graduate school,single,30,0.79831,0,0,0.046736615801649804,5,1.0
0,female,4-graduate school,single,20,0.0,1,0,1.0,3,0.3
0,female,4-graduate school,single,20,1.17219,0,0,0.04575902705911611,6,2.0
1,male,4-graduate school,single,40,2.34109,0,0,0.0519609579896562,6,2.4
0,male,2-university,single,30,0.35704,0,0,0.048042277203939464,6,2.2
0,female,4-graduate school,single,20,1.41933,0,0,0.04182000669120107,6,1.6
0,female,4-graduate school,married,50,0.44862,0,0,1.0,4,1.8
0,male,3-trade school,married,40,0.33564,0,0,0.13073262563405325,5,2.0
0,female,1-high school,married,30,0.91799,0,0,0.045966104461926185,5,1.4
1,male,4-graduate school,married,50,0.0,1,0,0.0,0,3.8
1,male,4-graduate school,married,50,4.6715,2,0,0.038322088638991024,5,6.0
0,male,2-university,single,30,2.41691,0,0,0.05328542719688204,6,2.6
0,female,4-graduate school,single,20,1.56607,0,0,1.0,6,2.0
0,male,2-university,single,40,0.75629,0,0,0.08864619530529749,6,0.8
0,male,2-university,single,30,0.38007,0,0,0.055459793701606065,6,0.4
0,male,1-high school,single,30,0.71034,1,0,0.08088978766430738,3,1.3
0,male,4-graduate school,single,30,0.22174,0,0,0.07459284737474618,3,0.5
0,female,2-university,married,40,0.0,0,0,1.0,6,2.3
1,male,2-university,married,40,0.48827,0,0,0.05265401298798987,5,0.7
0,female,2-university,married,30,1.46853,0,0,0.037302754350449385,6,1.8
0,female,2-university,married,30,0.0,0,0,1.0,6,0.8
0,female,2-university,single,20,0.0,0,0,0.8011215701982776,6,2.9
0,female,4-graduate school,single,20,0.0,0,0,0.9149594301169479,6,2.3
0,female,1-high school,divorced,50,0.0,1,0,1.0,3,1.7
1,male,4-graduate school,married,50,2.00923,0,0,0.03652383791092952,6,2.3
1,male,4-graduate school,single,30,2.03886,0,0,0.04221414593234554,6,2.2
0,male,2-university,single,30,0.26504,0,0,0.05748768121116903,6,2.3
0,male,2-university,married,30,0.49346,0,0,0.20182378162932543,6,5.0
0,female,4-graduate school,married,40,0.02884,0,0,1.0006108735491752,6,0.9
1,female,1-high school,single,30,3.41413,0,0,0.037988027248331384,6,3.9
0,female,2-university,single,40,3.52173,0,0,0.03761738663804669,6,4.0
0,male,2-university,married,30,0.00137,0,0,1.0,6,1.8
0,male,1-high school,married,30,0.27495,1,0,0.05936479667557139,5,0.6
0,female,2-university,married,30,0.01476,0,0,1.0,4,1.2
0,female,2-university,single,20,0.25299,0,0,0.06700049368784823,6,0.6
0,male,4-graduate school,single,40,0.49093,0,0,0.06309811757282574,6,0.5
0,female,2-university,married,30,0.64241,0,0,0.0369208211143695,5,0.7
0,female,4-graduate school,married,30,0.006,0,0,1.0,5,5.0
0,male,4-graduate school,single,30,0.0,0,1,0.0,0,2.0
0,female,2-university,married,40,0.0,0,0,0.8755661884304272,4,2.5
1,male,2-university,single,20,1.14367,0,0,0.11628463743134076,5,1.4
0,female,2-university,single,20,0.39152,0,0,0.050527524581927795,4,0.7
0,male,1-high school,married,40,0.75904,1,0,0.023186982555205477,6,0.9
0,female,2-university,married,40,0.00782,0,0,1.0,6,1.0
0,male,2-university,married,30,1.69954,0,0,0.042074261070789945,6,1.9
0,female,4-graduate school,married,40,0.0,0,0,1.0,4,2.3
0,male,2-university,married,30,0.90451,0,0,0.036242256044928596,6,3.2
1,female,2-university,married,30,0.0,0,0,1.0,5,2.2
0,female,4-graduate school,married,30,0.10149,0,0,1.0310446780551905,6,2.6
0,female,2-university,single,30,0.00416,0,1,0.27399650959860383,1,0.9
0,female,2-university,married,40,0.27403,2,0,0.04883179325369995,5,0.3
0,male,2-university,single,30,0.9456,0,0,0.03961180431768667,6,2.6
0,female,2-university,single,20,0.24304,0,0,0.22706630336058128,2,1.7
1,female,4-graduate school,married,20,0.07371,0,0,0.12751748993004028,6,0.8
0,male,4-graduate school,married,40,0.0,0,0,1.4880952380952381,6,0.5
0,female,1-high school,single,40,1.95662,0,0,0.03705638028980937,6,2.0
0,male,2-university,single,20,0.09037,0,0,0.3625899985306362,5,0.2
0,female,4-graduate school,married,40,0.00066,0,0,1.0,3,2.5
0,male,4-graduate school,married,30,0.14289,0,0,0.09396711440481705,5,0.2
0,female,2-university,married,30,0.18344,0,0,0.09214466712739,5,0.3
0,female,2-university,married,30,0.23132,1,0,0.213774183204475,3,0.9
1,female,4-graduate school,married,30,0.17161,0,0,0.09735202492211838,2,1.3
0,male,4-graduate school,single,30,0.0,0,0,1.0,4,1.6
0,female,2-university,single,40,0.03959,0,0,1.0,5,5.0
0,female,2-university,single,20,0.39738,0,0,0.06453111690457139,5,1.8
0,female,2-university,married,30,0.19807,0,0,0.12871961838419022,5,0.8
0,male,4-graduate school,single,20,0.00884,0,0,1.0,1,1.2
0,male,2-university,married,30,0.0,0,0,1.0,5,1.3
1,female,2-university,single,30,0.0,0,0,1.0,6,1.2
0,male,4-graduate school,single,20,0.0,0,0,1.0050224689399947,6,3.6
1,male,2-university,single,20,0.27509,2,0,0.06505969226765558,6,0.5
0,female,2-university,single,20,0.15455,0,0,0.14314625598499434,6,0.2
0,male,1-high school,married,50,0.9188,0,0,0.0446830035971223,6,1.0
0,male,1-high school,married,30,0.65679,0,0,0.04524686155347558,6,0.7
0,male,2-university,married,40,0.10917,0,0,0.17969451931716082,6,0.5
0,female,2-university,single,20,0.1025,1,0,0.20199524940617578,5,0.1
0,female,4-graduate school,married,30,0.87844,0,0,0.061407458959348266,6,2.9
0,female,4-graduate school,married,30,0.14899,0,0,0.09114256363428833,6,0.3
0,female,2-university,single,20,0.0,1,0,1.0017580552271832,6,4.1
1,male,4-graduate school,single,20,0.0082,0,0,0.47560975609756095,6,3.6
1,female,2-university,married,40,1.05474,0,0,0.05370408354364906,6,1.4
0,female,4-graduate school,single,30,0.64174,0,0,0.04605045402869519,6,2.1
0,female,2-university,single,20,0.0,0,0,1.0,5,2.2
0,male,2-university,single,20,0.18649,1,0,0.08371848739495798,4,0.2
1,female,2-university,married,40,1.60837,2,0,0.038643729743206186,5,6.2
0,male,4-graduate school,single,20,0.0,1,0,1.0047704233750745,2,3.6
0,female,2-university,single,20,0.04353,0,0,1.0,3,0.2
0,male,2-university,single,20,0.31713,0,0,0.15286761535144458,6,0.5
0,male,2-university,divorced,30,0.95084,0,0,0.04989123142293696,6,0.5
1,male,2-university,single,40,0.01673,0,0,0.3753518923991242,4,0.1
1,female,1-high school,married,50,0.51799,2,0,0.037252407777575866,5,1.0
0,male,4-graduate school,single,20,0.0,0,1,1.0029421379535797,4,0.5
0,male,2-university,single,20,0.0,0,0,1.0,6,0.6
0,female,4-graduate school,single,30,3.17659,0,0,0.03878103222674174,6,4.4
0,male,2-university,married,40,0.8659,0,0,0.06159951784759891,5,1.2
0,female,4-graduate school,single,50,0.02257,0,0,0.2400384061449832,2,0.5
0,female,2-university,married,40,0.92038,1,0,0.006600297013365602,6,1.1
0,female,4-graduate school,single,30,0.00399,0,0,1.0,3,2.0
0,female,4-graduate school,single,20,0.0,1,0,1.0,1,1.5
1,female,2-university,married,30,0.28778,2,0,0.03535317825072474,4,0.3
0,female,4-graduate school,single,20,0.28539,0,0,0.050941415731811324,6,1.0
0,female,4-graduate school,married,30,0.02339,0,0,0.9863878477017163,5,3.6
0,female,4-graduate school,single,30,0.4562,0,0,0.11568718186024989,6,3.9
1,female,4-graduate school,married,40,0.0,1,0,0.0,0,2.2
0,female,2-university,single,20,0.0,0,1,0.0,0,1.6
0,female,4-graduate school,single,20,0.0,0,0,1.0,6,2.3
0,male,4-graduate school,single,20,0.47413,0,0,0.09953836704772849,6,1.2
1,male,1-high school,married,50,0.03157,0,0,0.24719841793012526,5,1.0
1,female,4-graduate school,single,40,0.28204,0,0,1.0,3,1.9
1,male,4-graduate school,married,50,0.48215,0,0,0.04894954281127014,6,0.5
0,female,4-graduate school,married,40,0.0,1,0,1.0,1,2.4
0,female,2-university,single,20,0.33285,0,1,0.054475132102195345,6,0.4
0,female,2-university,married,40,0.0,0,0,0.5600334374587531,5,6.3
0,female,4-graduate school,married,30,0.0,0,1,1.0014834044131282,6,1.6
0,female,2-university,single,30,0.54299,0,0,0.14752229598337022,6,1.1
0,male,2-university,single,20,0.15153,0,0,0.11156957489548835,1,0.2
0,female,1-high school,married,50,0.54392,0,0,0.047886167738404706,5,2.1
0,male,4-graduate school,single,30,0.0,0,0,1.0,6,2.7
0,female,2-university,single,50,0.0,0,1,1.055844770468528,4,3.6
0,female,2-university,married,40,0.0,0,0,1.0,6,0.6
0,male,2-university,single,30,1.00346,0,0,0.07198676270896845,6,3.6
0,female,4-graduate school,single,40,0.00833,2,0,0.0064516129032258064,6,3.9
0,female,1-high school,single,30,0.0,0,1,1.004957507082153,6,2.5
1,female,4-graduate school,single,20,0.11541,0,0,0.11014732204323283,6,0.9
0,male,4-graduate school,single,20,0.05561,0,0,2.0,6,3.6
0,male,1-high school,single,20,0.33892,0,0,0.05018611637171031,6,0.5
0,female,4-graduate school,married,40,0.17751,0,0,0.1752541184717841,1,2.7
0,female,4-graduate school,single,20,0.47394,1,0,1.004066985645933,5,2.0
0,female,2-university,single,20,0.47769,0,0,0.040505122706695255,6,0.5
0,male,4-graduate school,single,30,0.0037,0,0,1.0049627791563276,2,3.5
1,female,2-university,single,60,0.0,0,1,1.0,4,1.6
0,female,1-high school,married,40,0.0,0,0,1.0,6,0.8
1,male,4-graduate school,married,50,2.6661,2,0,0.046095367770118856,6,2.9
0,female,4-graduate school,single,20,0.0,0,0,1.0,6,2.7
0,male,4-graduate school,single,30,0.0,0,0,0.42351736337398754,4,0.8
0,male,2-university,single,30,0.03897,0,0,0.21612635078969245,6,0.5
0,male,2-university,married,30,0.0511,0,1,1.0,4,0.3
1,male,2-university,single,20,0.0,1,0,1.0,1,0.3
0,male,2-university,single,30,0.2063,0,0,0.5198079231692677,6,0.9
0,male,4-graduate school,single,20,0.0,0,0,1.0029364655632675,6,1.6
0,female,1-high school,single,50,0.73766,0,0,0.05131231238935783,6,0.8
0,male,2-university,single,40,0.481,0,0,0.043223702306573936,4,0.5
0,female,4-graduate school,single,20,0.13003,0,0,0.10216461273226486,5,0.2
1,male,4-graduate school,married,40,0.0,1,0,0.0,0,2.2
1,male,1-high school,single,20,0.0,0,0,1.006008293137006,5,2.1
0,female,2-university,single,20,1.24875,0,0,0.05117199135422475,6,1.3
0,female,2-university,married,30,0.0,0,0,1.0,6,2.6
0,female,4-graduate school,married,30,0.25341,0,0,0.19244832762403294,6,2.3
0,male,4-graduate school,single,30,0.79255,0,0,0.04766898655734579,6,1.6
0,male,4-graduate school,married,30,0.33849,0,0,0.18727151877700232,6,0.5
0,male,2-university,married,30,0.46602,0,0,0.04667609618104668,6,0.8
0,male,1-high school,single,40,0.54019,0,0,0.046323974082073435,6,1.1
0,male,4-graduate school,married,40,1.39588,0,0,0.03614954120621573,6,2.0
0,male,2-university,single,20,2.58683,0,0,0.03580161598979375,6,3.6
0,female,1-high school,single,30,0.0,1,0,0.0,0,2.1
0,female,2-university,single,20,0.75994,2,0,0.043173784782204266,6,0.8
1,female,2-university,married,30,0.0,0,0,1.9264110961279137,4,3.0
0,female,2-university,married,40,0.2197,0,0,0.05896948143247043,6,3.1
1,male,1-high school,married,50,0.0,0,0,1.0,5,0.3
0,male,4-graduate school,married,50,0.16539,0,0,0.07379929714955095,6,1.7
0,female,2-university,single,20,0.23443,2,0,0.10432640599521216,4,1.4
0,female,2-university,single,30,0.0,1,0,1.0,1,1.8
0,male,4-graduate school,single,30,0.22746,1,0,0.11193565772563327,3,0.5
0,female,2-university,married,30,0.07863,0,0,0.1304179940148663,3,0.5
0,female,4-graduate school,single,20,0.38882,0,0,0.056452523427797226,5,1.1
0,female,1-high school,married,30,0.0,0,1,1.0,5,4.5
0,female,2-university,married,30,0.0,0,0,1.0,6,2.0
0,male,4-graduate school,single,40,0.43171,0,0,0.03908921355299969,5,2.2
1,female,4-graduate school,single,20,0.0328,0,0,1.0,1,3.6
0,male,2-university,married,30,0.46226,0,0,0.04104500584891333,6,0.5
0,male,2-university,single,20,0.3665,2,0,0.05479190530736922,4,0.4
0,female,2-university,married,30,1.09049,1,0,0.050909584577789845,5,1.9
0,male,4-graduate school,single,30,0.19624,0,0,0.09064226519337017,6,1.5
0,female,4-graduate school,married,30,0.0,1,0,1.0,2,2.0
0,female,2-university,married,50,1.32807,0,0,0.04039783790771518,6,2.7
0,male,4-graduate school,single,20,0.56821,0,0,0.0379073917535456,6,0.6
0,female,2-university,married,30,0.77518,0,0,0.04190897597977244,6,2.0
0,female,2-university,married,30,0.33146,0,0,0.08290957329206279,6,1.5
0,female,2-university,single,20,0.0034,0,0,2.0,5,1.8
0,female,4-graduate school,single,20,0.07624,0,0,0.0,0,0.9
0,female,2-university,married,30,0.0,1,0,1.0,3,3.6
0,female,4-graduate school,single,20,0.00491,0,0,0.0,0,0.9
0,female,2-university,single,20,0.11931,0,0,0.08906970046082949,5,0.2
0,male,4-graduate school,married,40,0.5744,0,0,0.047038390563375186,6,0.7
0,male,4-graduate school,married,30,0.0,0,0,1.0,6,2.3
0,male,1-high school,married,40,0.27969,0,0,0.050587016574585635,6,0.3
0,female,1-high school,divorced,40,0.0,0,0,1.0015316067947646,6,2.0
0,male,1-high school,single,40,0.0144,0,0,0.0,0,1.0
0,female,2-university,single,20,0.24795,0,0,0.071285999429712,5,0.5
0,female,1-high school,married,20,0.15436,0,0,0.07024692859749422,3,0.2
0,female,2-university,married,40,0.0,0,1,0.0,0,2.1
0,male,1-high school,married,50,0.424,0,0,0.11426813580177862,6,1.1
0,female,1-high school,married,40,0.00322,0,0,1.0,2,0.2
0,female,1-high school,married,40,0.04523,0,0,0.16699351335042992,5,0.5
0,male,2-university,married,40,0.20624,0,0,0.06328996282527881,6,0.5
0,female,4-graduate school,single,40,0.58144,0,0,1.0,6,4.0
0,male,2-university,single,30,0.53364,0,0,0.05160668822679419,6,1.7
0,male,2-university,married,40,1.41463,0,0,0.04648593295246308,6,2.8
0,female,1-high school,married,20,0.97643,0,0,0.04954812113524655,2,1.3
0,female,2-university,single,30,0.41255,0,0,0.0990373568910193,6,2.1
0,male,2-university,single,20,2.56436,0,0,0.0836732559355716,6,3.7
0,female,2-university,married,30,0.26293,0,0,0.16466834765604899,4,0.3
0,male,1-high school,single,30,2.0927,1,0,0.03517110266159696,3,1.5
1,male,1-high school,married,30,0.34342,2,0,0.029077010192525482,1,0.6
0,female,2-university,single,20,0.74515,0,0,0.0401019365354514,6,0.8
1,female,2-university,married,40,1.86149,2,0,0.0780481713313457,4,2.8
0,female,2-university,single,40,0.21075,3,0,0.0,0,0.2
0,male,4-graduate school,single,30,0.0,0,1,1.0,2,2.7
0,female,2-university,single,20,0.13348,0,0,0.13333333333333333,6,2.4
0,female,4-graduate school,single,20,0.18837,0,0,0.06442341047623767,6,0.2
1,female,4-graduate school,married,40,0.0,1,0,0.0,2,4.5
0,male,2-university,single,30,0.05677,0,0,0.2737925747453729,6,0.1
1,male,2-university,married,30,0.0,0,1,1.0112454315434354,6,2.8
0,female,1-high school,single,20,0.1182,0,0,0.1280901754835404,4,2.9
1,female,4-graduate school,single,20,0.44423,0,0,0.051370566720092055,6,1.9
0,female,4-graduate school,single,20,0.48761,0,0,0.11813814286839411,4,0.8
0,female,2-university,single,20,0.00427,0,0,1.0,5,2.8
0,female,4-graduate school,married,30,0.06044,0,1,1.0,6,1.6
1,male,2-university,married,40,0.39742,0,0,0.06931552587646077,3,0.9
0,female,4-graduate school,single,30,0.0,0,0,1.0,2,1.4
0,male,4-graduate school,single,20,0.03837,0,0,0.2181208053691275,6,0.5
0,female,2-university,married,30,0.22114,0,0,0.07868749262304757,5,0.4
0,female,1-high school,married,40,1.24527,0,0,0.042817946438922595,6,1.3
0,female,1-high school,married,20,0.586,0,0,0.04801390505652916,5,0.7
0,female,2-university,married,30,0.23578,0,0,0.05873600125303469,6,0.3
0,female,1-high school,married,30,0.88802,1,0,0.07984576135854642,3,1.0
1,female,4-graduate school,married,30,0.03766,2,0,0.26627612834509384,4,0.2
